tanggal,longitude,latitude
44260,103.62203216552734,0.2781767845153808
44260,103.62520218,0.28473732
44260,103.26845169,0.303926275
44260,103.09492493,0.34679508
44260,103.09473419189452,0.3498998880386352
44260,103.0912323,0.35534328
44260,102.28926849365234,0.4948503077030182
44260,103.179362486,0.595719074
44260,103.2244364420573,0.622132420539856
44260,103.22463734833332,0.6225819583333333
44260,103.23080444,0.62336767
44260,103.21715164,0.6271029699999999
44260,102.77450561523438,0.6865847110748291
44260,102.7381820678711,0.6916342377662659
44260,102.87244415283205,0.7233173847198486
44260,101.6597137451172,0.751096248626709
44260,102.99640655517578,1.0000733137130735
44260,100.40953827,1.14094424
44260,101.51412963867188,1.2409965991973877
44260,101.91376495361328,1.295235276222229
44260,102.4484157562256,1.3238590359687803
44260,102.43961232503256,1.326208233833313
44260,102.44365614306123,1.3271383826530612
44260,102.44552103708332,1.3272928833333333
44260,102.45843505859376,1.3356873989105225
44260,102.32481877941176,1.3374100005882352
44260,102.32078170776369,1.3377060294151306
44260,102.3149185180664,1.3380248206002372
44260,102.31889533996582,1.340465068817139
44260,102.31985383941176,1.3411275152941176
44260,102.46407318,1.51490474
44260,102.04124451,1.56218183
44260,101.46920013427734,1.6416070461273191
44260,101.476478575,1.6430245925
44260,101.47568512,1.64342308
44260,101.4741439819336,1.6447019577026367
44260,101.22311401,1.70136273
44260,101.21949259333331,1.7016751366666665
44260,101.2208251953125,1.7018184661865234
44260,101.22436523,1.71321929
44260,101.241428375,1.71942443
44260,101.24147034,1.719811675
44260,101.26950073242188,1.7202566266059875
44260,101.269626617,1.722877133
44260,101.266249084,1.723364068
44260,101.02423859,2.19545364
44261,102.426475525,-0.24938177
44261,103.70466614,-0.00826619
44261,103.52308655,0.05890832
44261,103.37859344,0.08886224
44261,103.22541046,0.13319726
44261,102.97895050048828,0.2833396792411804
44261,102.98058827666668,0.28475329
44261,102.99642944,0.29826373
44261,102.98737335,0.298607845
44261,102.99745941,0.31552973
44261,103.08074188,0.33841196
44261,103.09086609,0.34337544
44261,103.09492493,0.35256803
44261,103.19721730333332,0.59750293
44261,101.52214813232422,1.2091118097305298
44261,102.43975067,1.32038033
44261,102.44223785,1.32755792
44261,102.4352927372414,1.3277305365517242
44261,102.42388916,1.33106971
44261,102.45384216308594,1.3335461020469666
44261,102.4181671142578,1.3339017629623413
44261,102.463502885,1.3341770175
44261,102.45208282400002,1.3378916980000002
44261,102.31733431142855,1.3417174914285714
44261,102.329757688,1.3420859580000002
44261,102.3271255493164,1.344793975353241
44261,101.6311264038086,1.3966294527053833
44261,101.25418599333334,1.6993877466666667
44261,101.22354889,1.7043140133333334
44261,101.24517059333334,1.704780856666667
44261,101.24029541015624,1.706506609916687
44261,101.25317383,1.71388805
44261,101.24187469,1.7189337
44261,101.24176788,1.72022116
44261,101.26754552727272,1.7203738154545454
44261,101.26655579,1.72276306
44261,101.35501861572266,1.7360769510269165
44261,101.360420225,1.73693663
44261,101.1491394,2.08179617
44261,101.07568359,2.16910768
44261,100.95986938,2.17599058
44261,100.9600124375,2.176860095
44261,100.97232819,2.17704415
44263,101.27370453,0.4704541
44263,102.02871449666668,1.02669263
44263,102.027174378,1.02766254
44264,101.27433014,0.47325671
44264,102.02653249166669,1.02873832
44264,102.36248016,1.53175449
44265,102.47879028,-0.48833835
44265,103.0591278076172,-0.0671130418777465
44265,103.05947113,-0.06295384
44265,103.222229005,-0.014807395
44265,103.29698181,0.08989804
44265,102.75028483072916,0.1087641417980194
44265,102.23640441894533,0.1643465608358383
44265,103.25857544,0.47793704
44265,102.08728790283205,0.5323050618171692
44265,103.201488495,0.5810606199999999
44265,102.32835388183594,0.5906643867492676
44265,103.18565368652344,0.5915493965148926
44265,103.23512268,0.62865233
44265,102.89917755126952,0.6386131048202515
44265,102.40431213378906,0.6501572728157043
44265,102.67762756347656,0.6713888049125671
44265,102.77108001708984,0.6878017783164978
44265,102.75112915039062,0.6915795803070068
44265,101.07692719,0.84254301
44265,101.4806671142578,0.9308953285217284
44265,102.99862670898438,0.9918569326400756
44265,101.7728500366211,1.0088328123092651
44265,102.02719497680664,1.0272960662841797
44265,102.02495066333334,1.02771024
44265,101.76175689697266,1.1024256944656372
44265,102.26251983642578,1.2950482368469238
44265,102.4562683125,1.34063378
44265,102.45246887207033,1.3411200642585754
44265,100.88467407226562,1.599943995475769
44265,101.18983459472656,1.8952065706253047
44266,102.86213684,-0.8570891
44266,102.24310303,-0.7521506
44266,101.48886871,-0.66684192
44266,102.89716339,-0.56888121
44266,102.82500458,-0.4286074
44266,103.16705322,-0.28213847
44266,103.50403595,0.23839076
44266,103.50584412,0.24104375
44266,102.98579321888889,0.2933946855555556
44266,101.18240356,0.33993566
44266,103.25866317749023,0.4754991680383682
44266,103.2609615325,0.475858985
44266,103.2595672614286,0.47715007
44266,103.25835164333331,0.4782516816666666
44266,103.26741027832033,0.4784258902072906
44266,103.23675537,0.62194401
44266,103.21390025,0.6257745833333334
44266,102.90083821666668,0.7091852633333332
44266,100.335055,0.862199
44266,102.02542114,1.0274901366666669
44266,102.02539444,1.029069455
44266,102.45549138166666,1.3424820700000002
44266,102.454951285,1.34283958375
44266,102.450003052,1.344941784
44266,102.3245163,1.34724057
44267,101.99206543,-0.52521193
44267,102.88329315185548,-0.24796162545681
44267,102.37467956542967,-0.2011334151029586
44267,102.7438735961914,0.1130034402012825
44267,103.53019714,0.19409749
44267,103.50507355,0.23899302
44267,102.3687515258789,0.2421363592147827
44267,103.18276978,0.42449766
44267,103.25918906,0.4770643885714284
44267,103.26779174804688,0.4781171977519989
44267,103.26112365722656,0.4792427867650985
44267,103.257589722,0.4806787119999999
44267,101.60432434,0.53481412
44267,103.18014526,0.59075469
44267,103.23806,0.62219697
44267,103.21598815917967,0.6241641640663147
44267,102.28023529052734,0.8450869917869568
44267,102.13865661621094,0.856291651725769
44267,101.83273315429688,1.014932632446289
44267,101.76760864257812,1.015340805053711
44267,102.02449798666667,1.0280200633333332
44267,102.454839229375,1.343678226875
44267,102.45036506652832,1.3447655737400055
44267,102.43525441666668,1.3451252
44267,102.32644144666666,1.3463187233333331
44267,102.45100021362305,1.3469655215740204
44267,102.45056745666666,1.3475677044444443
44268,101.83015442,-0.45594928
44268,102.55131531,-0.40564108
44268,103.319225,0.083697
44268,101.055130005,0.09626599
44268,102.98137665,0.28777206
44268,103.407321,0.347146
44268,103.259552,0.47636679
44268,103.179542,0.592614
44268,103.21885681,0.623185635
44268,103.07929611206056,0.9615406394004822
44268,102.83260345,1.14134705
44268,102.4460906982422,1.3433210849761963
44268,102.44611740112305,1.3456175327301023
44268,102.45201568599998,1.3461573965
44268,102.450527445,1.3465530666666663
44268,102.32301331,1.34870911
44268,101.6571807861328,1.394430160522461
44268,101.2166519165039,1.8387798070907595
44269,101.39513397,-0.13862981
44269,103.34082794,0.07246417
44269,101.37947083,0.12708038
44269,103.30796051,0.487669065
44269,103.18776321411131,0.5693164765834808
44269,103.24305725097656,0.5693599581718445
44269,103.19290395846151,0.5709219299999999
44269,103.191461085625,0.57217763375
44269,103.1889762878418,0.5739896893501282
44269,103.1926542,0.5745319214285715
44269,103.21536255,0.6244992025
44269,103.0848159790039,0.9649783968925476
44269,103.0844173425,0.967290475
44269,103.08592987,0.9673891525
44269,103.08665084833336,0.9697831566666668
44269,102.32530975341795,1.3375542163848877
44269,102.32475280833334,1.347141046666667
44269,102.45378112792967,1.348053812980652
44269,102.4517600638095,1.3480984642857143
44269,102.43759424529412,1.348202810588235
44269,102.42235756,1.3499531475
44269,102.44484630394736,1.3504549792105265
44269,102.43025207519533,1.35143780708313
44269,102.44337039523654,1.3514901532067194
44269,102.46090698,1.35291266
44269,102.44493894222222,1.353496803888889
44269,102.19835663,1.5312233
44269,101.2630386352539,1.713530421257019
44269,101.629779815,1.725736735
44269,101.6220474243164,1.7294077078501384
44270,102.24435425,-0.74840981
44270,103.25907898,0.4741931
44270,103.30802917,0.48709697
44270,103.30782318,0.48943779
44270,103.185632324,0.5577139640000001
44270,103.18516541,0.55788428
44270,103.24490356,0.56904374
44270,103.2446060180664,0.5714196562767029
44270,103.189849855,0.573983162
44270,103.18977737426758,0.5748557448387146
44270,103.189157106,0.576654826
44270,103.186683652,0.576874484
44270,101.82069396972656,0.8720204830169678
44270,103.08577347,0.966965555
44270,103.08786010742188,0.9720279574394226
44270,102.46531295833334,1.3406136833333335
44270,102.32307434,1.34947503
44270,102.43969536,1.35308767125
44270,102.42324320500002,1.3537566266666667
44270,102.44365056355794,1.3575885891914368
44270,102.45647118272728,1.359208654090909
44270,101.62805938666666,1.7283026766666667
44271,103.244663235,0.5676757349999999
44271,103.19428635,0.5811530949999999
44271,103.25027466,0.635334075
44271,103.08763885,0.96707815
44271,100.99213028,1.2757597
44271,102.46750641,1.341297268
44271,102.42089843666668,1.35456228
44271,102.46196747000002,1.3567588325
44271,102.43552144333334,1.3599984266666667
44272,102.86919403076172,-0.3399267792701721
44272,103.10250092,0.36400756
44272,102.1319580078125,0.3878714740276336
44272,103.248924255,0.633500635
44272,103.24995422,0.63407451
44272,101.93946838378906,0.9830790758132936
44272,103.0034408569336,0.9962871074676514
44272,102.7142105102539,1.0036311149597168
44272,101.20786667,1.1060594899999998
44272,101.21694183,1.10919809
44272,102.3221206665039,1.3427129983901978
44272,101.10380554,1.60310555
44272,101.06414032,1.70908451
44273,103.33220673,0.53106296
44273,103.17606926,0.616787255
44273,103.24962616,0.63437343
44273,100.334157,1.280341
44273,102.456138615,1.339921175
44273,102.45729065,1.36081648
44273,102.44526672,1.36318362
44273,100.308902,1.854251
44274,102.74969482421876,0.0988976061344146
44274,102.2423095703125,0.1617130637168884
44274,102.70286560058594,0.276222676038742
44274,101.98396301269533,0.3570803999900818
44274,103.21031188964844,0.3622899055480957
44274,101.88936614990234,0.4091668128967285
44274,102.28933715820312,0.4965749680995941
44274,102.2887191772461,0.5024665594100952
44274,102.08718872070312,0.5354354381561279
44274,102.05937957763672,0.5526524782180786
44274,102.10923767089844,0.7345713675022125
44274,102.19024658203124,0.7965993881225586
44274,101.85977935791016,0.918687105178833
44275,102.47633362,-0.48798841
44275,102.8853302,-0.41301611
44275,101.42675018,-0.21398218
44275,101.23614502,0.11443631
44275,103.32510376,0.53058726
44275,101.60440826,0.53609383
44275,103.17671967,0.6182521
44275,103.0887425,0.877685
44275,100.84721375,1.12489283
44275,100.80591583,1.68129551
44276,102.760692595,-0.50480434
44276,102.75860977172852,-0.504366546869278
44276,102.758247375,-0.5037892150000001
44276,102.75794982910156,-0.5013846755027771
44276,102.3757781982422,-0.208310455083847
44276,102.5511360168457,0.1252453941851854
44276,102.556396485,0.12916783
44276,102.7751007080078,0.6876585185527802
44277,102.75839615,-0.50515619
44277,102.75906880666666,-0.5046404
44277,102.42537689,-0.24938771
44277,102.79790496826172,-0.137714684009552
44277,102.79144287109376,-0.1364901959896087
44277,102.81523895263672,-0.1331010907888412
44277,103.03527069,-0.09155839
44277,102.5573139175,0.12606676
44277,102.55662918,0.12781641
44277,102.555131532,0.12852939
44277,102.75152587890624,0.1879675984382629
44277,102.98039246,0.24296845
44277,103.3326238,0.5268984233333334
44277,103.17594147,0.615811975
44277,102.75922393798828,0.6897315979003906
44277,103.11194992,0.89527285
44277,103.114589695,0.895927635
44277,101.63035583496094,1.3976378440856934
44278,102.75816536,-0.505135315
44278,102.75786591,-0.50513238
44278,102.4252243,-0.25302935
44278,102.556465148,0.127084476
44278,102.39456176757812,0.1664512827992439
44278,103.3244857788086,0.512050211429596
44278,103.334884642,0.522510076
44278,102.99905014038086,0.9873882234096528
44278,102.44417572021484,1.3506232500076294
44281,102.7077407836914,-0.329728901386261
44281,102.75694274902344,-0.326406866312027
44281,101.98070526123048,0.5331643223762512
44281,102.89793395996094,0.6119605898857117
44282,101.6031723,0.53906631
44282,101.61993408,0.68529522
44282,101.67689066666668,1.6644546666666666
44283,101.5079574584961,1.781803846359253
44283,101.49862670898438,1.7831624746322632
44285,102.47746277,-0.48940936
44285,102.23751068115234,0.1578894257545471
44285,102.86441802978516,0.1825072616338729
44285,102.12920379638672,0.3847046792507171
44285,102.29299926757812,0.513141930103302
44285,101.80848693847656,0.8652833104133606
44285,101.82024002075195,0.8685332238674164
44285,102.70418548583984,1.0049062967300415
44285,101.77716445922852,1.0073130130767822
44285,101.28007507,1.1633563
44285,101.6418685913086,1.3907636404037476
44285,101.57583618164062,1.4227755069732666
44285,101.72828674316406,1.4832422733306885
44285,101.43465423583984,1.6738684177398682
44287,101.3531189,1.49307549
44288,101.896839145,-0.727249625
44288,103.41378021,-0.24721722
44288,103.35136414,-0.00230364
44288,101.55384826660156,0.8749949932098389
44288,101.88531494140624,0.974760353565216
44290,101.6715087890625,-0.0840397626161575
44290,101.675266265,-0.079373235
44290,101.04347229,0.09778724
44291,102.853701,-0.754284
44291,102.940026,-0.489186
44291,102.17060089,-0.45688608
44291,103.12689972,-0.22288153
44291,101.29185486,-0.14104937
44291,101.09176636,0.27618194
44291,103.083805,0.3751615
44291,103.32620239,0.52028704
44291,101.38909912333334,0.5557454433333332
44292,103.00521850585938,-0.1934001147747039
44292,103.0458755493164,-0.1756346523761749
44292,100.5330047607422,0.3432257175445556
44292,100.53554535,0.34610176
44292,102.12930297851562,0.3828829526901245
44292,102.29854583740234,0.5109128355979919
44292,101.98573303222656,0.5347552299499512
44292,102.07183837890624,0.650709867477417
44292,102.3921356201172,0.7402926683425903
44292,101.65801239013672,0.7483232617378235
44292,101.82229614257812,0.8669374585151672
44292,102.71941375732422,1.0045737028121948
44292,101.46940612792967,1.4402514696121216
44292,101.14907836914062,1.5794529914855957
44293,103.55843353,0.36143604
44293,103.56021881,0.36154392
44293,103.47393799,0.44806686
44293,100.91303253173828,1.2169306874275208
44293,102.33158112,1.335239295
44293,102.32095336914062,1.336422562599182
44293,101.13202667236328,1.7596476078033447
44296,101.51613617,-0.42192161
44297,102.7679443359375,-0.3271481990814209
44297,101.23558807,0.11408817
44297,103.0864028930664,0.4536459743976593
44297,100.28173828,0.54080772
44297,100.356349945,0.640430895
44297,102.47549438476562,0.7168036103248596
44297,102.31478881835938,1.3383867740631104
44297,102.27677154541016,1.3422008752822876
44297,100.80830383,1.67898059
44297,100.53385162,1.68587923
44298,100.949364,0.277636
44298,100.405215,1.048446
44298,101.25981903,1.05919361
44298,101.197485,1.27703
44298,101.225534,1.305483
44298,101.1874065,1.308636
44298,101.246032,1.326077
44298,101.093159,1.536962
44298,101.4479245,1.6413885
44298,101.676711,1.6644095
44298,100.308902,1.854251
44299,103.05352020263672,-0.1693440824747085
44299,102.8692855834961,0.1432926505804062
44299,101.8562240600586,0.2321934700012207
44299,102.28118896484376,0.2534490823745727
44299,102.30085754394533,0.3671623766422272
44299,102.28438568115234,0.496529757976532
44299,101.93218994140624,0.5208700299263
44299,101.9809112548828,0.5250566601753235
44299,102.01668548583984,0.5359643697738647
44299,102.90419006347656,0.616999626159668
44299,102.747314453125,0.6865243911743164
44299,102.70274353027344,1.0059643983840942
44299,101.27546692,1.14872861
44299,101.27758026,1.1623596
44299,101.53675079345705,1.9323686361312864
44300,102.71611785888672,0.191581055521965
44301,103.14141082763672,-0.3312742114067077
44301,101.65328217,-0.07788063
44301,102.28807830810548,0.509121298789978
44301,102.71243286132812,1.0030219554901123
44301,101.27746582,1.16248834
44301,100.80699921,1.68217802
44301,100.39812469,1.81488991
44301,100.43202209,1.8739655
44302,102.47762299,-0.48974708
44302,102.7020492553711,-0.3379534482955932
44302,102.77249908447266,-0.3276286125183105
44302,102.20068740844728,0.4181440323591232
44302,102.1805648803711,0.4238165020942688
44302,101.61910248,0.71022761
44302,102.17677307128906,0.9612695574760436
44303,103.18728638,0.39949957
44303,100.34553528,2.11732268
44304,102.70661926269533,0.109310433268547
44304,102.75505065917967,0.6866238713264465
44304,100.5318832397461,0.7105579376220703
44304,101.81568908691406,0.8706098794937134
44304,101.87451934814452,0.964585304260254
44304,102.71401977539062,1.0030341148376465
44304,101.90770467122395,1.295045256614685
44304,102.27336883544922,1.343734860420227
44304,101.25808715820312,1.47584331035614
44304,101.14769744873048,1.5818402767181396
44304,100.79930877685548,2.002140522003174
44304,100.7964859,2.00443077
44304,100.34737396,2.11744213
44305,100.1544345,1.208789
44305,100.51347351,1.99124384
44306,101.0214385986328,0.3354603350162506
44306,101.45901489257812,0.4137128889560699
44306,101.02300262451172,0.4270778298377991
44306,100.9464874267578,0.5231465697288513
44306,102.70714569091795,1.0075583457946775
44306,102.6836853,1.08734906
44306,101.22933197021484,1.836657166481018
44306,100.79690552,2.00372505
44307,102.649848,-0.790249
44307,101.475114,-0.68347
44307,101.41957855,-0.53250188
44307,102.477745,-0.489163
44307,102.47898865,-0.48782673
44307,101.45249939,-0.48293728
44307,101.720342,-0.417432
44307,101.4182625,-0.392649
44307,102.072249,-0.255477
44307,102.79826736450195,-0.14700822904706
44307,101.23633575,0.11188351
44307,103.140798,0.364187
44307,101.6146698,1.13111103
44307,102.79517,1.1406926666666666
44307,100.51520157,1.99320477
44307,100.34835052,2.11686611
44308,102.47896576,-0.48891893
44308,101.60229492,0.53791755
44311,103.15785217285156,-0.3247617781162262
44311,101.91217803955078,0.0713296979665756
44311,102.70783996582033,0.1030852273106575
44311,102.87025451660156,0.1489255875349044
44311,102.1786117553711,0.4369733333587646
44311,102.28612518310548,0.4996400773525238
44311,102.0134048461914,0.5366455316543579
44311,102.32926177978516,0.5889418125152588
44311,102.7702178955078,0.6884521245956421
44311,101.91326904296876,1.296868920326233
44311,102.2637710571289,1.354261040687561
44311,101.6380615234375,1.3928251266479492
44311,101.563720703125,1.4274846315383911
44312,102.16946411,-0.456012535
44313,102.01034546,-0.55761987
44313,102.37359619140624,-0.2062364220619201
44313,102.70304107666016,0.1078662201762199
44313,102.89461517333984,0.6320508122444153
44313,102.76583099365234,0.6863865852355957
44313,102.769775390625,0.6898692846298218
44313,101.90950775146484,1.2981698513031006
44313,101.63431549072266,1.387032151222229
44313,101.24076080322266,1.8388673663139343
44314,101.418209,-0.532183
44314,102.17064667,-0.45759508
44314,101.452372,-0.397941
44314,101.436707,-0.210972
44314,100.36942291,0.73041797
44315,101.99111938,-0.52424639
44315,102.1688385,-0.4570666
44315,102.76050567626952,-0.3252461552619934
44315,103.011962890625,-0.1871338039636612
44315,102.86753845214844,0.0829745158553123
44315,102.7564926147461,0.0898279622197151
44315,103.09146881103516,0.4551539123058319
44315,102.87301635742188,0.5427108407020569
44315,102.89940643310548,0.6218566298484802
44315,100.80727386,1.67958808
44317,102.30707550048828,0.3693161606788635
44317,103.39419556,0.52048624
44317,102.06776428222656,0.5622982382774353
44317,102.8988800048828,0.6346991062164307
44318,102.17024231,-0.4551464
44318,102.0641860961914,0.4896904528141022
44318,102.27294158935548,1.3447248935699463
44319,103.15819549560548,-0.3186239004135132
44319,102.99688720703124,0.9907602071762084
44320,101.41953278,-0.53279954
44320,103.26822662,-0.31727687
44320,103.25737762,-0.26818782
44320,101.23810577,0.11201213
44321,100.291797,1.2118475
44323,102.6583252,-0.70801759
44323,101.99381256,-0.52565521
44323,102.298656,0.927351
44324,102.65618896,-0.70682144
44324,101.4178009,-0.53377062
44324,101.9123992919922,0.0675791427493095
44324,103.08834075927734,0.4558527171611786
44324,101.19978332519533,1.920962691307068
44324,101.53785705566406,1.933388590812683
44324,101.50505065917967,1.9381245374679563
44324,101.50642395019533,1.948003053665161
44325,101.39604187,-0.58879262
44325,102.35903168,-0.40643519
44325,102.81045532226562,-0.1264242380857467
44325,102.6035041809082,0.2362282648682594
44325,100.65897369,2.09540105
44326,101.9941864,-0.52679777
44326,102.4778595,-0.48854032
44326,102.71560668945312,-0.3351683616638183
44326,103.15499877929688,-0.3214159309864044
44326,103.0472640991211,-0.1799015700817108
44326,103.07673645019533,0.0340938083827495
44326,102.89527130126952,0.1787118017673492
44326,102.68316650390624,0.1843908429145813
44326,102.70338439941406,0.1874026805162429
44326,102.40848541259766,0.2604707181453705
44326,102.28339385986328,0.349130630493164
44326,102.30940246582033,0.3666804432868957
44326,102.12801361083984,0.3929577767848968
44326,101.590114595,0.42400828
44326,102.29763793945312,0.5170294642448425
44326,101.97900390625,0.5301298499107361
44326,102.89529418945312,0.63792884349823
44326,101.87467956542967,0.9676634073257446
44328,101.6046524,0.53487235
44328,101.27734375,1.16380703
44328,101.24123383,1.22406185
44329,102.43940735,-0.46425319
44329,103.01615142822266,-0.1928244680166244
44329,103.07816314697266,0.0281921047717332
44329,102.7574462890625,0.0843380317091941
44329,102.69801330566406,0.1037157326936721
44329,102.24046325683594,0.1576302200555801
44329,103.08951568603516,0.4543331861495971
44329,102.40825653076172,0.7335391640663147
44329,102.7135238647461,1.000006914138794
44329,101.88765716552734,1.2940136194229126
44329,101.78411865234376,1.5271413326263428
44329,101.20931243896484,1.955015778541565
44329,101.14463043,2.09186554
44330,100.50177765,0.820261
44332,102.19074249,-0.85616922
44332,103.471753,0.187077
44333,102.75141143798828,0.0895385071635246
44333,103.0080108642578,0.4471609592437744
44336,101.41949463,-0.53435022
44336,103.33756256,0.08451064
44336,102.86871337890624,0.1480715870857238
44336,103.01202392578124,0.4542137086391449
44336,103.21826172,0.64653504
44336,102.26456832885742,1.343413472175598
44337,102.33372879,-0.86926967
44339,102.657858,-0.708758
44339,101.8289395,-0.455417
44339,103.153496,0.130891
44339,103.22381366666669,0.6321463333333334
44339,100.43873215,0.633013695
44339,103.131464,0.86143
44339,102.298925,0.9274865
44339,102.8206,1.125976
44339,100.234375,1.17801225
44339,102.172968,1.54587
44340,102.24362183,-0.74899745
44340,102.70513916015624,-0.3455349504947662
44340,102.38275909423828,-0.2080398797988891
44340,102.86248779296876,0.0758078098297119
44340,100.929771425,0.10090694
44340,102.38579559326172,0.1384985893964767
44340,102.85861206054688,0.1459018737077713
44340,102.68471145629884,0.1820259317755699
44340,102.2624740600586,0.1954514384269714
44340,101.46003723144533,0.5314933061599731
44340,102.87102508544922,0.5462694764137268
44340,101.24363708,0.60424089
44340,102.07943725585938,0.7148973345756531
44340,102.41567993164062,0.7262040376663208
44340,101.87872314453124,0.9615795016288756
44340,102.26277542114258,1.3443549275398254
44340,101.63091278076172,1.3838988542556765
44340,101.9380111694336,1.392599105834961
44340,101.78424072265624,1.4068059921264648
44340,100.808612825,1.681930065
44340,101.50411224365234,1.9442046880722048
44341,102.477264405,-0.486583025
44341,103.07491302490234,0.0270244851708412
44341,102.75393676757812,0.0910244435071945
44341,102.6896629333496,0.1840763688087463
44341,103.00843048095705,0.4581039845943451
44341,102.34037017822266,1.0263254642486572
44341,101.63410949707033,1.392814874649048
44341,101.53097534179688,1.9316372871398928
44342,101.99171448,-0.52552694
44342,101.82930756,-0.45623913
44342,103.04985809326172,-0.1728137880563736
44342,102.69717407226562,0.1870408952236175
44342,103.01530456542967,0.4587120115756988
44342,103.01416397094728,0.9897737205028534
44344,102.65782166,-0.70871502
44344,101.76473999,-0.24280936
44344,103.21592712,-0.17605585
44344,101.83384705,-0.15552273
44344,102.7972183227539,-0.1374072581529617
44344,102.60154724121094,0.2380746155977249
44344,103.0248794555664,0.4569152593612671
44345,102.70345306396484,-0.3313329219818115
44345,102.0590591430664,0.609084963798523
44345,102.08086395263672,0.7177932262420654
44346,101.3796538,-0.4341652
44346,101.76517487,-0.2429208
44346,101.74499512,-0.1988875
44346,101.061188,0.315048
44346,101.462617,0.428308
44346,101.452654,0.438616
44346,101.456175,0.492577
44346,101.33890833333334,0.4976816666666666
44346,101.31999571428572,0.5217604285714286
44346,101.3979512,0.5308892000000001
44346,101.405437,0.589407
44346,101.241786,0.603849
44346,101.187541,1.308771
44346,101.5089485,1.634398
44346,101.505852,1.636571
44346,100.534197,1.683952
44346,101.69542466666668,1.988411666666667
44346,101.149629,2.1109525
44347,101.83545685,-0.59458846
44347,101.37567901611328,-0.2264132872223854
44347,102.22827911376952,0.3623517453670501
44347,102.9869613647461,0.4089443981647491
44347,102.18075561523438,0.428429514169693
44347,102.7826919555664,0.6781938076019287
44347,102.1097640991211,0.6903075575828552
44347,103.0251235961914,0.9927201271057128
44347,100.8495636,1.12349451
44347,101.89605712890624,1.2969611883163452
44347,101.97361755371094,1.3675521612167358
44347,101.46361541748048,1.4374648332595823
44347,101.5479507446289,1.469939947128296
44347,101.41250610351562,1.480455756187439
44347,101.50698853,1.63656986
44348,102.991259,-0.32835
44348,103.287149,0.191129
44348,103.506783,0.250299
44348,103.410007,0.397068
44348,103.384223,0.4066493333333333
44348,101.15748596191406,1.7471853494644165
44349,102.26345825,-0.92144233
44349,102.47714996,-0.49181691
44349,102.38792419433594,-0.201948806643486
44349,102.83562469482422,0.1916054338216781
44349,101.24183655,0.60005373
44349,102.4302215576172,0.7222215533256531
44349,101.12633514,1.06039059
44349,101.27902222,1.16244137
44349,100.80796051,1.68147695
44350,101.41982269,-0.53247148
44350,102.17064667,-0.45704335
44350,102.3737564086914,-0.2061092853546142
44350,101.86097336,-0.143453435
44350,102.71765899658205,0.196633443236351
44351,102.6563797,-0.70973891
44351,100.7509079,0.48127022
44351,100.56027985,1.69291997
44352,102.13526153564452,0.754243791103363
44353,101.60459137,0.53504241
44353,101.27671814,1.16233313
44354,101.41513824,-0.3921659
44354,101.05104065,-0.23573883
44354,101.36856842041016,0.0940664038062095
44354,102.70162200927734,0.1021585166454315
44354,102.86929321289062,0.1483790576457977
44354,101.1872406,0.17676866
44354,100.8634491,0.35079011
44354,102.98504638671876,0.4077356159687042
44354,102.98465728759766,0.4091170728206634
44354,103.08980560302734,0.4555189311504364
44354,102.29347229003906,0.4989561736583709
44354,101.9775619506836,0.5266546010971069
44354,100.502269745,0.583889305
44354,101.62091064,0.68360263
44354,100.8478241,1.1224845650000002
44354,100.51937866,1.48822713
44354,101.59270477294922,1.9216221570968628
44354,101.56381225585938,1.92675256729126
44354,101.50738525390624,1.9462316036224363
44354,101.64675903,2.02849102
44355,102.24256134,-0.75025517
44355,101.99305725,-0.52412325
44355,101.45278168,-0.4833383
44355,100.96949005,-0.17471108
44355,101.03527832,-0.01443976
44355,100.75084686,0.47922441
44356,101.98231506347656,0.5282673239707947
44356,102.08264923095705,0.7170584201812744
44356,102.19090270996094,0.793200671672821
44356,102.19834899902344,0.8746347427368164
44356,101.27892303,1.16146076
44356,100.80612183,1.67949939
44357,101.8562851,-0.1560083
44357,101.85167694,-0.15439488
44357,101.39530945,-0.13947947
44357,101.72117615,-0.13735603
44357,103.48210907,0.2560924
44357,103.48292923,0.259825785
44357,101.44172668,0.64992261
44357,101.61960602,0.68699849
44357,100.23812866210938,0.9965613484382628
44357,101.89356231689452,1.294697880744934
44357,101.03605652,2.27517056
44359,103.04092407226562,-0.1796035766601562
44359,103.05776978,-0.05427073
44359,101.41428375,0.29045424
44359,100.84871674,1.12353766
44359,102.26988220214844,1.3390289545059204
44359,101.67168426513672,1.3859918117523191
44360,100.35456085,0.96038234
44360,101.6605453491211,1.3911625146865845
44361,101.02600860595705,0.3386600613594055
44361,102.29248809814452,0.4995436668395996
44361,100.89955139160156,0.5789392590522766
44361,102.33348083496094,0.5854416489601135
44361,101.2423324584961,0.664646565914154
44361,102.7516632080078,0.6872297525405884
44361,101.55381774902344,0.8750623464584351
44361,102.7090072631836,1.000545620918274
44361,101.12142181,1.06483316
44361,101.8980941772461,1.2923964262008667
44361,102.2594985961914,1.3425378799438477
44361,101.40631866455078,1.479473114013672
44361,101.4125518798828,1.4860965013504028
44361,100.684021,1.69371355
44361,101.18740844726562,1.7980436086654663
44361,101.2407684326172,1.8056793212890625
44361,101.19414520263672,1.830005884170532
44361,101.18450927734376,1.8971707820892327
44361,101.56542205810548,1.92409896850586
44361,101.55851364135742,1.9288812279701235
44361,101.54732513427734,1.936272382736206
